time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
01:40:37.860,2.71452e-312,2.70583e-312,1.03935e-310,1.55531e-310,2.96439e-323,3.39519e-313,35,35,1.80103e-311,6.62983e-315,1.83473e-311
01:40:38.111,2.71452e-312,2.71452e-312,1.03935e-310,102.12,-3.3489e-312,1.87673e-312,85,35,35.6466,0.0134141,35.5227
01:40:38.362,2.71452e-312,2.71452e-312,1.03935e-310,102.12,-3.3489e-312,1.87673e-312,40.1755,39.8245,35.6466,0.0268469,-35.4979
01:40:38.613,2.71452e-312,2.71452e-312,1.03935e-310,102.12,-3.3489e-312,1.87673e-312,75.6734,35,35.6466,0.0268413,0
01:40:38.864,2.71452e-312,2.71452e-312,1.03935e-310,102.12,-3.3489e-312,1.87673e-312,75.6734,35,35.6466,0.026842,0
01:40:39.115,2.71452e-312,2.71452e-312,1.03935e-310,102.12,-3.3489e-312,1.87673e-312,75.6734,35,35.6466,0.0268386,0
01:40:39.366,2.71452e-312,2.71452e-312,1.03935e-310,102.12,-3.3489e-312,1.87673e-312,75.6734,35,35.6466,0.0268444,0
01:40:39.617,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,85,-28.167,0.00281556,-63.571
01:40:39.868,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,75.3636,35,-28.167,-0.0212123,63.5518
01:40:40.119,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212075,0
01:40:40.370,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.021212,0
01:40:40.622,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212208,0
01:40:40.875,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212368,0
01:40:41.126,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211875,0
01:40:41.375,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212072,0
01:40:41.627,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212047,0
01:40:41.880,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212482,0
01:40:42.128,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211707,0
01:40:42.383,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212527,0
01:40:42.630,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211662,0
01:40:42.881,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212165,0
01:40:43.132,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212076,0
01:40:43.385,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212459,0
01:40:43.635,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211726,0
01:40:43.889,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1883,-28.167,-0.0212539,0
01:40:44.137,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211628,0
01:40:44.387,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212172,0
01:40:44.638,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211957,0
01:40:44.889,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.021224,0
01:40:45.144,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212102,0
01:40:45.394,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212467,0
01:40:45.645,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0211703,0
01:40:45.893,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212115,0
01:40:46.147,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212091,0
01:40:46.396,2.71452e-312,2.71452e-312,-177.188,102.12,-3.3489e-312,1.87673e-312,35,68.1882,-28.167,-0.0212098,0
