time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
05:08:57.374,2.7133e-312,2.70712e-312,1.03895e-310,1.55461e-310,2.96439e-323,3.39519e-313,35,35,3.59994e-311,1.31568e-313,1.84689e-311
05:08:57.624,2.7133e-312,2.7133e-312,1.03895e-310,106.903,-3.385e-312,1.80716e-312,85,35,74.6327,0.280878,37.1827
05:08:57.875,2.7133e-312,2.7133e-312,1.03895e-310,106.903,-3.385e-312,1.80716e-312,85,35,74.6327,0.562017,-37.1654
05:08:58.127,2.7133e-312,2.7133e-312,1.03895e-310,106.903,-3.385e-312,1.80716e-312,85,35,74.6327,0.56204,0
05:08:58.377,2.7133e-312,2.7133e-312,1.03895e-310,106.903,-3.385e-312,1.80716e-312,85,35,74.6327,0.561975,0
05:08:58.628,-0.774298,-0.437291,1.03895e-310,99.9442,0.867992,-0.193264,85,35,69.7742,0.543593,-2.42
05:08:58.879,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,35,85,-1.17345,0.258312,-32.909
05:08:59.130,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,85,35,-1.17345,-0.00883745,35.3269
05:08:59.382,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883519,0
05:08:59.632,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883471,0
05:08:59.884,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883675,0
05:09:00.135,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883575,0
05:09:00.386,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00884326,0
05:09:00.639,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883795,0
05:09:00.888,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883415,0
05:09:01.139,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883385,0
05:09:01.391,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.0088403,0
05:09:01.643,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883304,0
05:09:01.892,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883625,0
05:09:02.143,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883642,0
05:09:02.396,-0.774298,-0.437291,101.625,99.9442,0.867992,-0.193264,58.8177,61.1823,-1.17345,-0.00883806,0
