time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
05:56:20.196,2.71233e-312,2.70605e-312,1.03759e-310,1.55405e-310,2.96439e-323,3.39519e-313,35,35,2.70418e-311,1.04681e-313,3.10472e-311
05:56:20.447,2.71233e-312,2.71233e-312,1.03759e-310,-74.0327,3.35382e-312,-1.86156e-312,35,85,-38.7634,-0.162106,-41.1967
05:56:20.698,-7.52175,19.5688,1.03759e-310,-57.3117,-1.8484,-20.883,80.1817,39.8183,-30.0083,-0.287733,50.4778
05:56:20.949,-7.52175,19.5688,1.03759e-310,-57.3117,-1.8484,-20.883,35,85,-30.0083,-0.251091,-9.30079
05:56:21.200,-7.52175,19.5688,1.03759e-310,-57.3117,-1.8484,-20.883,35,85,-30.0083,-0.251038,0
05:56:21.451,-7.52175,19.5688,1.03759e-310,-57.3117,-1.8484,-20.883,35,85,-30.0083,-0.251036,0
05:56:21.702,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,85,35,14.0721,-0.0667267,46.7896
05:56:21.953,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,35,85,14.0721,0.117647,-46.8675
05:56:22.204,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117729,0
05:56:22.455,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117732,0
05:56:22.706,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117751,0
05:56:22.958,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117745,0
05:56:23.208,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117782,0
05:56:23.460,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117739,0
05:56:23.710,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1898,45.8102,14.0721,0.117688,0
05:56:23.962,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117756,0
05:56:24.213,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1899,45.8101,14.0721,0.117763,0
05:56:24.464,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1898,45.8102,14.0721,0.117715,0
05:56:24.717,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1901,45.8099,14.0721,0.118016,0
05:56:24.965,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1896,45.8104,14.0721,0.117427,0
05:56:25.217,-7.52175,19.5688,-84.1875,-57.3117,-1.8484,-20.883,74.1902,45.8098,14.0721,0.118071,0
