time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
01:38:01.536,2.71303e-312,2.70499e-312,1.04017e-310,1.55445e-310,2.96439e-323,3.39519e-313,35,35,1.79519e-311,6.6039e-315,1.83e-311
01:38:01.789,2.71303e-312,2.71303e-312,1.04017e-310,102.12,-3.34706e-312,1.8757e-312,75,35,35.6466,0.0134152,35.5197
01:38:02.038,2.71303e-312,2.71303e-312,1.04017e-310,102.12,-3.34706e-312,1.8757e-312,40.174,39.826,35.6466,0.0268458,-35.4994
01:38:02.290,2.71303e-312,2.71303e-312,1.04017e-310,102.12,-3.34706e-312,1.8757e-312,75,35,35.6466,0.0268638,0
01:38:02.540,2.71303e-312,2.71303e-312,1.04017e-310,102.12,-3.34706e-312,1.8757e-312,75,35,35.6466,0.0268183,0
01:38:02.791,2.71303e-312,2.71303e-312,1.04017e-310,102.12,-3.34706e-312,1.8757e-312,75,35,35.6466,0.0268397,0
01:38:03.042,2.71303e-312,2.71303e-312,1.04017e-310,102.12,-3.34706e-312,1.8757e-312,75,35,35.6466,0.0268425,0
01:38:03.293,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,52.4586,35,24.0183,0.0224634,-11.5822
01:38:03.544,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,75,35,24.0183,0.0180859,11.5818
01:38:03.795,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180844,0
01:38:04.046,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180876,0
01:38:04.298,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180844,0
01:38:04.552,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0365,35,24.0183,0.0181165,0
01:38:04.800,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180625,0
01:38:05.056,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0365,35,24.0183,0.0181024,0
01:38:05.302,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.018069,0
01:38:05.554,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.018091,0
01:38:05.806,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180874,0
01:38:06.059,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0365,35,24.0183,0.0181176,0
01:38:06.306,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180471,0
01:38:06.559,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0365,35,24.0183,0.0181091,0
01:38:06.808,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180617,0
01:38:07.064,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0365,35,24.0183,0.0181512,0
01:38:07.314,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180282,0
01:38:07.566,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0365,35,24.0183,0.0181129,0
01:38:07.812,2.71303e-312,2.71303e-312,33.3125,102.12,-3.34706e-312,1.8757e-312,64.0364,35,24.0183,0.0180545,0
01:38:08.068,2.71303e-312,2.71303e-312,33.25,102.12,-3.34706e-312,1.8757e-312,64.08,35,24.0402,0.0181657,0.0216439
01:38:08.315,2.71303e-312,2.71303e-312,33.1875,102.12,-3.34706e-312,1.8757e-312,64.08,35,24.062,0.0180355,-1.33179e-06
01:38:08.565,2.71303e-312,2.71303e-312,29.0532,102.12,-3.34706e-312,1.8757e-312,66.9391,35,25.5051,0.0186673,1.41528
01:38:08.820,2.71303e-312,2.71303e-312,21.4497,102.12,-3.34706e-312,1.8757e-312,69.385,35,28.1592,0.0202137,1.20557
01:38:09.070,2.71303e-312,2.71303e-312,12.5122,102.12,-3.34706e-312,1.8757e-312,71.7642,35,31.279,0.022432,0.46272
01:38:09.321,2.71303e-312,2.71303e-312,5.29293,102.12,-3.34706e-312,1.8757e-312,73.2244,35,33.799,0.0244326,-0.59907
01:38:09.569,2.71303e-312,2.71303e-312,3.32182,102.12,-3.34706e-312,1.8757e-312,72.6882,35,34.4871,0.0257112,-1.82456
01:38:09.820,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,73.8341,35,34.4903,0.0259638,-0.68223
01:38:10.071,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5131,35,34.4903,0.0259765,-0.0032386
01:38:10.322,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5163,35,34.4903,0.0259658,0
01:38:10.573,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5163,35,34.4903,0.025976,0
01:38:10.828,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5163,35,34.4903,0.0259831,0
01:38:11.076,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5163,35,34.4903,0.0260239,0
01:38:11.326,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5162,35,34.4903,0.0258964,0
01:38:11.577,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5163,35,34.4903,0.0259827,0
01:38:11.832,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5163,35,34.4903,0.0259778,0
01:38:12.084,2.71303e-312,2.71303e-312,3.3125,102.12,-3.34706e-312,1.8757e-312,74.5164,35,34.4903,0.026035,0
01:38:12.330,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4685,0.0258796,-0.0217997
01:38:12.585,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.5162,35,34.4685,0.0259728,0.0217146
01:38:12.835,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4945,35,34.4685,0.0259809,0
01:38:13.087,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4945,35,34.4685,0.025963,0
01:38:13.339,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4944,35,34.4685,0.0259245,0
01:38:13.589,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4945,35,34.4685,0.0259897,0
01:38:13.836,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4944,35,34.4685,0.0259019,0
01:38:14.091,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4946,35,34.4685,0.0260633,0
01:38:14.341,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4944,35,34.4685,0.0258512,0
01:38:14.589,2.71303e-312,2.71303e-312,3.375,102.12,-3.34706e-312,1.8757e-312,74.4945,35,34.4685,0.0259597,0
01:38:14.843,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4509,35,34.4467,0.0259419,-0.0217336
01:38:15.091,2.71303e-312,2.71303e-312,3.5,102.12,-3.34706e-312,1.8757e-312,74.4508,35,34.4249,0.0259353,4.42231e-15
01:38:15.345,2.71303e-312,2.71303e-312,3.5,102.12,-3.34706e-312,1.8757e-312,74.4725,35,34.4249,0.0259154,0.0217351
01:38:15.598,2.71303e-312,2.71303e-312,3.625,102.12,-3.34706e-312,1.8757e-312,74.3638,35,34.3812,0.0259495,-0.0433857
01:38:15.845,2.71303e-312,2.71303e-312,3.74088,102.12,-3.34706e-312,1.8757e-312,74.3698,35,34.3408,0.0258295,0.00317582
01:38:16.095,2.71303e-312,2.71303e-312,3.75,102.12,-3.34706e-312,1.8757e-312,74.4006,35,34.3376,0.0258662,0.0371061
01:38:16.346,2.71303e-312,2.71303e-312,3.87367,102.12,-3.34706e-312,1.8757e-312,74.2804,35,34.2944,0.0258318,-0.0398377
01:38:16.597,2.71303e-312,2.71303e-312,3.81269,102.12,-3.34706e-312,1.8757e-312,74.4057,35,34.3157,0.0258407,0.0641714
01:38:16.852,2.71303e-312,2.71303e-312,3.8125,102.12,-3.34706e-312,1.8757e-312,74.3205,35,34.3158,0.0258377,-0.0211325
01:38:17.106,2.71303e-312,2.71303e-312,3.6875,102.12,-3.34706e-312,1.8757e-312,74.4286,35,34.3594,0.0258986,0.0433209
01:38:17.353,2.71303e-312,2.71303e-312,3.75,102.12,-3.34706e-312,1.8757e-312,74.2982,35,34.3376,0.0258385,-0.0652532
01:38:17.604,2.71303e-312,2.71303e-312,3.68753,102.12,-3.34706e-312,1.8757e-312,74.4287,35,34.3594,0.0258446,0.04348
01:38:17.852,2.71303e-312,2.71303e-312,3.6875,102.12,-3.34706e-312,1.8757e-312,74.3636,35,34.3594,0.0258676,-0.0217128
01:38:18.103,2.71303e-312,2.71303e-312,3.5625,102.12,-3.34706e-312,1.8757e-312,74.4724,35,34.4031,0.0258963,0.0434373
01:38:18.361,2.71303e-312,2.71303e-312,3.5,102.12,-3.34706e-312,1.8757e-312,74.429,35,34.4249,0.0259089,-0.0217351
01:38:18.605,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4467,0.025934,2.81792e-06
01:38:18.856,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4509,35,34.4467,0.0259287,-0.0217392
01:38:19.107,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4467,0.02595,0
01:38:19.358,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4467,0.0259276,0
01:38:19.613,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4727,35,34.4467,0.0259906,0
01:38:19.860,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4467,0.0258896,0
01:38:20.111,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4467,0.0259438,0
01:38:20.362,2.71303e-312,2.71303e-312,3.4375,102.12,-3.34706e-312,1.8757e-312,74.4726,35,34.4467,0.0259322,0
