time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
01:35:15.789,2.71286e-312,2.70616e-312,1.03851e-310,1.55435e-310,2.96439e-323,3.39519e-313,35,35,1.80062e-311,6.62297e-315,1.83579e-311
01:35:16.040,2.71286e-312,2.71286e-312,1.03851e-310,102.12,-3.34685e-312,1.87558e-312,75,35,35.6466,0.013416,35.5176
01:35:16.291,2.71286e-312,2.71286e-312,1.03851e-310,102.12,-3.34685e-312,1.87558e-312,40.1707,39.8293,35.6466,0.0268433,-35.5027
01:35:16.542,2.71286e-312,2.71286e-312,1.03851e-310,102.12,-3.34685e-312,1.87558e-312,75,35,35.6466,0.0268428,0
01:35:16.793,2.71286e-312,2.71286e-312,1.03851e-310,102.12,-3.34685e-312,1.87558e-312,75,35,35.6466,0.0268427,0
01:35:17.044,2.71286e-312,2.71286e-312,1.03851e-310,102.12,-3.34685e-312,1.87558e-312,75,35,35.6466,0.0268398,0
01:35:17.295,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,44.9678,35.0322,20.2659,0.0210515,-15.3191
01:35:17.546,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,75,35,20.2659,0.0152596,15.3201
01:35:17.797,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152616,0
01:35:18.048,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152586,0
01:35:18.299,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152618,0
01:35:18.551,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.015268,0
01:35:18.802,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.015263,0
01:35:19.054,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152551,0
01:35:19.304,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152594,0
01:35:19.555,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152615,0
01:35:19.808,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152752,0
01:35:20.059,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152475,0
01:35:20.310,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152622,0
01:35:20.559,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152535,0
01:35:20.812,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152815,0
01:35:21.062,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.015243,0
01:35:21.314,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152794,0
01:35:21.563,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152394,0
01:35:21.814,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152628,0
01:35:22.068,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152641,0
01:35:22.316,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152517,0
01:35:22.569,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152623,0
01:35:22.822,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152867,0
01:35:23.072,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.015241,0
01:35:23.324,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0153278,0
01:35:23.574,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0151951,0
01:35:23.826,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.015278,0
01:35:24.077,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152345,0
01:35:24.324,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152605,0
01:35:24.578,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152602,0
01:35:24.829,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152873,0
01:35:25.080,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152289,0
01:35:25.331,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152883,0
01:35:25.579,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152322,0
01:35:25.834,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152913,0
01:35:26.085,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152337,0
01:35:26.332,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152606,0
01:35:26.586,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152595,0
01:35:26.833,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.0152554,0
01:35:27.088,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152607,0
01:35:27.336,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152641,0
01:35:27.590,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152612,0
01:35:27.838,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2812,35,20.2659,0.0152639,0
01:35:28.089,2.71286e-312,2.71286e-312,44.0625,102.12,-3.34685e-312,1.87558e-312,60.2811,35,20.2659,0.015254,0
