time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
06:51:48.738,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-1.73085,-4.57224
06:51:48.989,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496821,26.572
06:51:49.239,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495409,4.41935
06:51:49.490,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496127,0.734123
06:51:49.741,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496188,0.121937
06:51:49.993,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496186,0.0202536
06:51:50.245,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496423,0.00336275
06:51:50.495,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496035,0.000558692
06:51:50.747,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496569,9.27386e-05
06:51:50.997,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495707,1.54162e-05
06:51:51.249,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.497807,2.55366e-06
06:51:51.499,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.494453,4.254e-07
06:51:51.753,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496828,7.05823e-08
06:51:52.001,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495479,1.17376e-08
06:51:52.253,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495994,1.95023e-09
06:51:52.506,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496239,3.23903e-10
06:51:52.757,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496804,5.37442e-11
06:51:53.005,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495403,8.93862e-12
06:51:53.257,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496209,1.48464e-12
06:51:53.511,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496217,2.46585e-13
06:51:53.762,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496701,4.09221e-14
06:51:54.013,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496959,6.7883e-15
06:51:54.261,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.494771,1.13022e-15
06:51:54.514,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496114,1.87751e-16
06:51:54.765,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496808,3.11526e-17
06:51:55.017,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495534,5.1801e-18
06:51:55.264,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496057,8.60596e-19
06:51:55.519,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.49608,1.4297e-19
06:51:55.771,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496982,2.37154e-20
06:51:56.017,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495268,3.94518e-21
06:51:56.272,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496758,6.54662e-22
06:51:56.523,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.49549,1.08866e-22
06:51:56.774,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496981,1.80584e-23
06:51:57.025,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495391,3.00349e-24
06:51:57.275,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496869,4.98305e-25
06:51:57.527,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495323,8.28881e-26
06:51:57.778,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.497004,1.37487e-26
06:51:58.028,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495338,2.28691e-27
06:51:58.280,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496832,3.79441e-28
06:51:58.527,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495211,6.31283e-29
06:51:58.778,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496388,1.0482e-29
06:51:59.033,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496242,1.74088e-30
06:51:59.287,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496696,2.88911e-31
06:51:59.535,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.49563,4.80328e-32
06:51:59.782,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496,7.98069e-33
06:52:00.037,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496093,1.32579e-33
06:52:00.284,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496113,2.2024e-34
06:52:00.539,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496145,3.65842e-35
06:52:00.791,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.49698,6.0685e-36
06:52:01.041,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495329,1.00942e-36
06:52:01.291,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496737,1.67509e-37
06:52:01.543,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495516,2.78545e-38
06:52:01.790,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496127,4.62706e-39
06:52:02.044,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496305,7.68397e-40
06:52:02.295,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.49663,1.27535e-40
06:52:02.546,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495432,2.12103e-41
06:52:02.798,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.497054,3.51787e-42
06:52:03.048,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495652,5.8484e-43
06:52:03.296,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495768,9.72096e-44
06:52:03.550,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496045,1.61502e-44
06:52:03.799,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496233,2.68232e-45
06:52:04.049,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495974,4.4569e-46
06:52:04.300,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496249,7.40209e-47
06:52:04.551,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496042,1.22978e-47
06:52:04.806,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.497268,2.03894e-48
06:52:05.053,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.494967,3.39361e-49
06:52:05.308,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496942,5.6296e-50
06:52:05.555,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495298,9.36469e-51
06:52:05.806,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496637,1.55429e-51
06:52:06.059,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495762,2.5835e-52
06:52:06.308,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496188,4.29115e-53
06:52:06.562,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496043,7.12926e-54
06:52:06.810,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496256,1.18402e-54
06:52:07.065,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.49602,1.9672e-55
06:52:07.316,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.497017,3.26294e-56
06:52:07.563,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495207,5.42865e-57
06:52:07.817,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.497085,9.00334e-58
06:52:08.069,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.495264,1.49777e-58
06:52:08.320,4.94066e-324,2.70898e-312,12.9375,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.8879,-0.496867,2.48493e-59
06:52:08.570,4.94066e-324,2.70898e-312,12.9987,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9306,-0.495632,-0.0177542
06:52:08.818,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.496513,0.0143982
06:52:09.073,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.49647,0.00277741
06:52:09.320,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.496426,0.000461394
06:52:09.574,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.496438,7.6647e-05
06:52:09.827,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.497488,1.27102e-05
06:52:10.072,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.495073,2.11628e-06
06:52:10.324,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.496501,3.5152e-07
06:52:10.575,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.496641,5.83747e-08
06:52:10.830,4.94066e-324,2.70898e-312,13,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.9316,-0.497466,9.68051e-09
06:52:11.081,4.94066e-324,2.70898e-312,12.5732,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.6336,-0.494785,0.123862
06:52:11.329,4.94066e-324,2.70898e-312,12.7498,-81.44,7.45209e-313,-2.60446e-312,35,85,-65.7569,-0.494414,-0.154448
