time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
06:55:05.665,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.823135,-2.17413
06:55:05.916,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,41.0818,78.9182,-31.3322,-0.235946,12.6499
06:55:06.168,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235954,2.10113
06:55:06.419,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235907,0.349055
06:55:06.670,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236086,0.0579508
06:55:06.920,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235751,0.00963251
06:55:07.171,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235965,0.00159989
06:55:07.423,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236043,0.000265657
06:55:07.674,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235929,4.41294e-05
06:55:07.925,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235876,7.33189e-06
06:55:08.177,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236054,1.21739e-06
06:55:08.427,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235817,2.02307e-07
06:55:08.678,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236052,3.35914e-08
06:55:08.930,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235793,5.5827e-09
06:55:09.181,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236006,9.27113e-10
06:55:09.431,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235863,1.54042e-10
06:55:09.682,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236035,2.55791e-11
06:55:09.933,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235832,4.2505e-12
06:55:10.184,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235989,7.05919e-13
06:55:10.437,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235912,1.1727e-13
06:55:10.686,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235984,1.94764e-14
06:55:10.939,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235884,3.23582e-15
06:55:11.189,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235953,5.3747e-16
06:55:11.442,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235942,8.92772e-17
06:55:11.694,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236215,1.48153e-17
06:55:11.944,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235647,2.46348e-18
06:55:12.196,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236258,4.08744e-19
06:55:12.446,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235579,6.79823e-20
06:55:12.697,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235943,1.12923e-20
06:55:12.949,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235968,1.87555e-21
06:55:13.197,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236149,3.11313e-22
06:55:13.447,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235621,5.177e-23
06:55:13.701,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236308,8.58823e-24
06:55:13.953,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235834,1.4271e-24
06:55:14.205,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236044,2.36966e-25
06:55:14.455,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235586,3.94112e-26
06:55:14.706,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.236275,6.53875e-27
06:55:14.953,4.94066e-324,2.70578e-312,146,101.12,7.44328e-313,-2.60138e-312,35,85,-31.3322,-0.235532,1.08771e-27
