time,x,y,yaw,desired_heading,CTE,ATE,left_vel,right_vel,P,I,D
23:56:36.263,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,65.2016,54.7984,4.71811,0.112523,0.370934
23:56:36.313,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,52.9355,67.0645,4.71811,0.00708054,-11.7897
23:56:36.363,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707305,0
23:56:36.413,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707986,0
23:56:36.463,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707386,0
23:56:36.514,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7253,55.2747,4.71811,0.00714941,0
23:56:36.563,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7251,55.2749,4.71811,0.0070067,0
23:56:36.613,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707838,0
23:56:36.663,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707706,0
23:56:36.713,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707855,0
23:56:36.763,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.0070717,0
23:56:36.813,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00708189,0
23:56:36.863,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707632,0
23:56:36.913,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707801,0
23:56:36.963,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707669,0
23:56:37.013,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707686,0
23:56:37.063,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707578,0
23:56:37.113,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707716,0
23:56:37.163,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707841,0
23:56:37.213,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707615,0
23:56:37.263,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00708104,0
23:56:37.313,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707419,0
23:56:37.363,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707534,0
23:56:37.413,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707696,0
23:56:37.463,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707831,0
23:56:37.513,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707757,0
23:56:37.563,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707561,0
23:56:37.614,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00711226,0
23:56:37.664,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00705995,0
23:56:37.714,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00709258,0
23:56:37.767,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7253,55.2747,4.71811,0.0071429,0
23:56:37.814,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7251,55.2749,4.71811,0.00700802,0
23:56:37.866,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00709512,0
23:56:37.915,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00709586,0
23:56:37.965,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00712508,0
23:56:38.014,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7251,55.2749,4.71811,0.00699016,0
23:56:38.064,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707558,0
23:56:38.115,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.007118,0
23:56:38.164,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00704321,0
23:56:38.214,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707352,0
23:56:38.264,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707321,0
23:56:38.315,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00711702,0
23:56:38.364,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00704105,0
23:56:38.416,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00710558,0
23:56:38.465,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00704895,0
23:56:38.517,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7253,55.2747,4.71811,0.00714314,0
23:56:38.569,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00706876,0
23:56:38.614,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7251,55.2749,4.71811,0.0070149,0
23:56:38.664,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00706643,0
23:56:38.717,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7253,55.2747,4.71811,0.00715421,0
23:56:38.764,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7251,55.2749,4.71811,0.00701676,0
23:56:38.814,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.0070718,0
23:56:38.865,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00708128,0
23:56:38.914,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707814,0
23:56:38.964,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.00707932,0
23:56:39.014,-1.99105,0.983906,-71.25,-64.4918,-1.64357,-1.49366,64.7252,55.2748,4.71811,0.0070744,0
